RSN,YEAR REGISTERED,YEAR BUILT,YEAR EVALUATED,PROPERTY TYPE,WARD,WARDNAME,SITE ADDRESS,CONFIRMED STOREYS,CONFIRMED UNITS,EVALUATION COMPLETED ON,CURRENT BUILDING EVAL SCORE,PROACTIVE BUILDING SCORE,CURRENT REACTIVE SCORE,NO OF AREAS EVALUATED,NUMBERING OF PROPERTY,EXTERIOR GROUNDS,FENCING,RETAINING WALLS,CATCH BASINS / STORM DRAINAGE,BUILDING EXTERIOR,BALCONY GUARDS,WINDOWS,EXT. RECEPTACLE STORAGE AREA,EXTERIOR WALKWAYS,CLOTHING DROP BOXES,ACCESSORY BUILDINGS,INTERCOM,EMERGENCY CONTACT SIGN,LOBBY - WALLS AND CEILING,LOBBY FLOORS,LAUNDRY ROOM,INT. RECEPTACLE STORAGE AREA,MAIL RECEPTACLES,EXTERIOR DOORS,STORAGE AREAS/LOCKERS MAINT.,POOLS,OTHER AMENITIES,PARKING AREAS,ABANDONED EQUIP./DERELICT VEH.,GARBAGE/COMPACTOR ROOM,ELEVATOR MAINTENANCE,ELEVATOR COSMETICS,INT. HALLWAY - WALLS / CEILING,INTERIOR HALLWAY FLOORS,INT. LOBBY / HALLWAY LIGHTING,COMMON AREA VENTILATION,ELECTRICAL SERVICES / OUTLETS,CHUTE ROOMS - MAINTENANCE,STAIRWELL - WALLS AND CEILING,STAIRWELL - LANDING AND STEPS,STAIRWELL LIGHTING,INT. HANDRAIL / GUARD - SAFETY,INT. HANDRAIL / GUARD - MAINT.,GRAFFITI,BUILDING CLEANLINESS,COMMON AREA PESTS,TENANT NOTIFICATION BOARD,PEST CONTROL LOG,MAINTENANCE LOG,CLEANING LOG,VITAL SERVICE PLAN,ELECTRICAL SAFETY PLAN,STATE OF GOOD REPAIR PLAN,TENANT SERVICE REQUEST LOG,GRID,LATITUDE,LONGITUDE,X,Y
4155311,2017,1955,2023,PRIVATE,02,Etobicoke Centre,309 THE KINGSWAY,4,34,2023-10-30,89,89,0,40,3,2,3,2,3,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,2,3,N/A,N/A,N/A,3,2,3,3,3,N/A,3,3,3,1,3,3,3,3,1,3,3,3,3,1,3,3,W0229,43.6648936941,-79.522593185,302962.211,4835882.832
4155311,2017,1955,2025,PRIVATE,02,Etobicoke Centre,309 THE KINGSWAY,4,34,2025-09-17,93,93,0,38,3,3,3,N/A,3,2,N/A,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,1,3,N/A,N/A,N/A,3,3,2,3,3,N/A,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0229,43.6648936941,-79.522593185,302962.211,4835882.832
4156448,2017,1954,2024,PRIVATE,02,Etobicoke Centre,310 THE KINGSWAY,4,22,2024-08-16,86,87,-1,38,3,3,N/A,2,3,3,N/A,2,3,3,N/A,N/A,3,2,3,3,2,N/A,3,3,2,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,N/A,3,N/A,2,2,3,1,2,3,3,3,2,3,3,3,3,3,3,3,W0229,43.664397075,-79.523219531,302902.147,4835840.037
4155312,2017,1970,2024,PRIVATE,02,Etobicoke Centre,313 THE KINGSWAY,4,18,2024-09-12,85,85,0,36,3,3,3,N/A,N/A,3,N/A,2,2,3,N/A,N/A,3,3,2,2,3,N/A,3,3,N/A,N/A,N/A,1,3,N/A,N/A,N/A,3,1,2,N/A,3,N/A,3,1,3,1,3,3,3,3,3,3,3,3,3,3,3,3,W0229,43.6649843377,-79.5228845636,302938.716,4835892.909
4156357,2017,1954,2024,PRIVATE,02,Etobicoke Centre,314 THE KINGSWAY,3,22,2024-09-04,86,86,0,36,3,3,3,3,N/A,2,N/A,2,3,3,N/A,N/A,3,1,3,2,3,N/A,3,3,3,N/A,N/A,N/A,3,N/A,N/A,N/A,2,2,2,N/A,N/A,N/A,2,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,W0229,43.664582261,-79.523537566,302881.557,4835854.438
4155313,,1952,2024,PRIVATE,02,Etobicoke Centre,315 THE KINGSWAY,4,15,2024-09-09,68,68,0,39,3,3,3,3,3,2,N/A,2,3,1,N/A,N/A,3,3,1,2,2,N/A,2,3,0,N/A,N/A,2,2,N/A,N/A,N/A,2,1,3,N/A,3,N/A,1,2,3,1,3,3,1,3,1,0,0,0,0,0,0,0,W0229,43.6650849124,-79.5230752118,302923.345,4835904.087
4155320,2017,1970,2023,PRIVATE,02,Etobicoke Centre,316 THE KINGSWAY,4,17,2023-09-08,82,82,0,36,3,3,3,N/A,N/A,2,N/A,3,3,2,N/A,N/A,3,3,2,2,2,N/A,3,1,N/A,N/A,N/A,2,3,N/A,N/A,N/A,2,2,3,N/A,3,N/A,2,1,3,3,2,3,3,3,3,3,3,1,3,1,3,3,W0229,43.6646897872,-79.5237237327,302871.029,4835860.206
4155320,2017,1970,2025,PRIVATE,02,Etobicoke Centre,316 THE KINGSWAY,4,17,2025-08-31,94,94,0,39,3,3,3,3,3,3,N/A,3,3,2,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,1,3,N/A,N/A,N/A,3,3,3,3,3,N/A,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0229,43.6646897872,-79.5237237327,302871.029,4835860.206
5319408,2023,1951,2024,PRIVATE,02,Etobicoke Centre,318 THE KINGSWAY,3,11,2024-08-06,57,57,0,37,1,1,3,1,N/A,3,N/A,2,2,3,N/A,N/A,3,2,1,1,3,N/A,3,3,1,N/A,N/A,2,3,N/A,N/A,N/A,2,1,1,N/A,N/A,N/A,1,1,1,1,3,3,1,3,1,0,0,0,0,0,0,0,W0229,43.6646853023,-79.524014398,302847.588,4835859.715
4156285,2017,1956,2024,PRIVATE,02,Etobicoke Centre,319 THE KINGSWAY,3,21,2024-08-19,90,91,-1,39,3,3,2,2,3,2,N/A,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,3,3,N/A,N/A,N/A,2,3,3,N/A,3,N/A,2,2,3,1,2,3,3,3,2,3,3,3,3,3,3,3,W0229,43.6652074855,-79.5235149281,302887.889,4835917.715
4154739,2017,1963,2023,PRIVATE,15,Don Valley West,16 THE LINKS RD,4,102,2023-08-20,90,90,0,45,3,3,3,N/A,2,2,3,3,3,3,N/A,N/A,3,3,3,3,2,3,3,3,1,N/A,N/A,2,3,3,3,2,1,3,3,2,3,2,2,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,N1521,43.751505712,-79.402827155,312609.845,4845510.073
4154739,2017,1963,2025,PRIVATE,15,Don Valley West,16 THE LINKS RD,4,102,2025-09-05,95,95,0,43,3,3,3,3,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,2,3,N/A,N/A,3,3,N/A,3,3,2,2,3,2,3,N/A,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N1521,43.751505712,-79.402827155,312609.845,4845510.073
4168796,2017,1963,2024,PRIVATE,15,Don Valley West,24 THE LINKS RD,4,95,2024-07-24,93,93,0,43,3,3,N/A,N/A,3,2,3,2,3,2,N/A,N/A,3,3,2,3,2,N/A,3,3,2,N/A,N/A,3,3,3,3,3,2,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N1521,43.751017702,-79.402305283,312651.934,4845455.909
4155222,2017,1993,2025,SOCIAL HOUSING,03,Etobicoke-Lakeshore,773 THE QUEENSWAY,3,63,2025-11-24,97,97,0,44,3,3,N/A,N/A,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,3,1,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0326,43.625636744,-79.504530803,304383.661,4831516.423
4155222,2017,1993,2023,SOCIAL HOUSING,03,Etobicoke-Lakeshore,773 THE QUEENSWAY,3,63,2023-09-29,98,98,0,45,3,3,N/A,3,3,3,N/A,3,2,3,N/A,N/A,3,3,3,3,2,3,3,3,2,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0326,43.625636744,-79.504530803,304383.661,4831516.423
4226941,2017,1993,2024,SOCIAL HOUSING,03,Etobicoke-Lakeshore,781 THE QUEENSWAY,3,66,2024-06-27,97,97,0,46,3,3,3,N/A,3,3,3,3,3,2,N/A,N/A,3,3,3,3,3,3,2,3,3,N/A,3,2,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0326,43.625438662,-79.505757136,304305.579,4831500.434
4155381,2017,1969,2024,PRIVATE,02,Etobicoke Centre,306 THE WEST MALL,5,48,2024-08-20,90,90,0,42,3,2,2,N/A,N/A,2,3,2,3,3,N/A,2,3,3,3,3,3,N/A,3,3,2,N/A,N/A,1,3,N/A,3,3,1,2,3,2,3,N/A,2,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,W0233,43.6359998464,-79.5629152315,299707.924,4832674.405
4155382,2017,1962,2024,PRIVATE,02,Etobicoke Centre,311 THE WEST MALL,7,109,2024-07-24,82,82,0,45,2,3,3,N/A,3,2,1,3,3,3,2,2,3,3,2,3,2,N/A,3,3,N/A,N/A,N/A,2,3,3,3,3,1,2,3,2,2,3,1,3,3,3,3,2,3,3,2,3,2,1,1,1,1,3,W0233,43.6365103403,-79.562181408,299767.179,4832731.073
4154546,2017,1960,2024,PRIVATE,08,Eglinton-Lawrence,37 WASDALE CRES,3,11,2024-09-25,93,93,0,38,3,3,N/A,N/A,3,3,N/A,3,3,3,N/A,N/A,3,3,3,3,2,N/A,3,3,2,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,3,3,N/A,3,3,3,3,3,3,3,3,2,1,1,1,3,1,3,3,N0823,43.7306604453,-79.4351977557,310005.026,4843190.842
4154545,2017,1960,2023,PRIVATE,08,Eglinton-Lawrence,41 WASDALE CRES,3,11,2023-10-10,76,76,0,39,2,3,3,N/A,3,1,N/A,3,N/A,1,N/A,N/A,3,2,1,1,2,3,2,3,2,N/A,N/A,1,3,N/A,N/A,N/A,2,1,3,2,3,N/A,2,2,3,3,2,3,1,3,3,3,3,3,1,3,3,3,N0823,43.7305618491,-79.4356927596,309965.157,4843179.855
4154545,2017,1960,2025,PRIVATE,08,Eglinton-Lawrence,41 WASDALE CRES,3,11,2025-10-30,94,95,-1,36,3,3,N/A,N/A,3,2,3,3,3,2,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,N/A,N/A,N/A,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,N0823,43.7305618491,-79.4356927596,309965.157,4843179.855
4154544,2017,1955,2023,PRIVATE,08,Eglinton-Lawrence,45 WASDALE CRES,3,25,2023-10-12,84,84,0,40,3,3,3,N/A,3,1,3,2,3,2,N/A,N/A,3,3,1,2,2,N/A,3,2,2,N/A,N/A,2,3,N/A,N/A,N/A,3,2,3,3,3,N/A,2,1,3,3,2,3,2,3,3,3,3,1,3,3,3,3,N0823,43.7303895479,-79.4363698619,309910.624,4843160.67
4154544,2017,1955,2025,PRIVATE,08,Eglinton-Lawrence,45 WASDALE CRES,3,25,2025-10-30,99,99,0,39,3,3,N/A,N/A,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,3,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0823,43.7303895479,-79.4363698619,309910.624,4843160.67
4154543,2017,1950,2024,PRIVATE,08,Eglinton-Lawrence,47 WASDALE CRES,3,28,2024-08-21,97,97,0,39,3,3,N/A,N/A,3,2,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,2,N/A,N/A,3,3,N/A,N/A,N/A,3,3,3,3,3,N/A,3,3,3,3,3,3,3,3,3,2,2,3,3,3,3,3,N0823,43.7302657886,-79.4369391147,309864.775,4843146.886
4155878,2017,1960,2023,PRIVATE,08,Eglinton-Lawrence,60 WASDALE CRES,3,11,2023-06-27,90,90,0,39,3,3,N/A,N/A,3,2,3,3,3,2,N/A,N/A,3,3,3,3,3,N/A,3,2,3,N/A,N/A,3,3,N/A,N/A,N/A,3,2,3,3,3,N/A, 2, 2,3,3,2,3,3,3,3,3,3,3,3,0,3,3,N0823,43.7306713451,-79.4374893371,309820.414,4843191.908
4155878,2017,1960,2025,PRIVATE,08,Eglinton-Lawrence,60 WASDALE CRES,3,11,2025-10-31,97,97,0,39,3,3,N/A,N/A,3,3,2,3,3,2,N/A,N/A,3,3,3,3,3,N/A,3,3,3,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,3,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N0823,43.7306713451,-79.4374893371,309820.414,4843191.908
4154542,2018,1950,2024,PRIVATE,08,Eglinton-Lawrence,63 WASDALE CRES,3,11,2024-07-19,94,94,0,38,3,3,N/A,N/A,N/A,2,2,3,3,2,N/A,3,3,3,3,3,3,N/A,3,3,3,N/A,N/A,2,3,N/A,N/A,N/A,3,3,3,N/A,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,N0823,43.7301864621,-79.4373815956,309829.135,4843138.046
4154512,2017,1956,2023,PRIVATE,08,Eglinton-Lawrence,64 WASDALE CRES,3,15,2023-07-28,69,69,0,35,3,2,2,N/A,N/A,2,1,2,2,2,N/A,N/A,2,3,2,2,N/A,N/A,2,3,N/A,N/A,N/A,2,3,N/A,N/A,N/A,2,2,2,N/A,N/A,N/A,2,2,2,3,2,2,2,3,1,1,1,1,1,1,1,1,N0823,43.7307078351,-79.4377714103,309797.687,4843195.944
4154512,2017,1956,2025,PRIVATE,08,Eglinton-Lawrence,64 WASDALE CRES,3,15,2025-10-31,69,69,0,36,2,3,N/A,N/A,3,2,2,3,3,2,N/A,N/A,1,3,2,2,N/A,N/A,3,1,N/A,N/A,N/A,2,3,N/A,N/A,N/A,1,2,1,N/A,3,N/A,1,1,1,3,2,3,1,3,3,1,1,1,1,1,1,1,N0823,43.7307078351,-79.4377714103,309797.687,4843195.944
4154541,2020,1956,2023,PRIVATE,08,Eglinton-Lawrence,65 WASDALE CRES,3,11,2023-10-31,70,70,0,38,1,2,N/A,N/A,2,2,2,2,3,2,N/A,2,2,2,2,3,2,N/A,2,3,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,2,3,2,3,3,N/A,2,2,3,3,2,3,2,3,1,0,0,0,0,0,0,0,N0823,43.7301212379,-79.4376331135,309808.878,4843130.784
4154541,2020,1956,2025,PRIVATE,08,Eglinton-Lawrence,65 WASDALE CRES,3,11,2025-11-03,79,79,0,37,2,3,N/A,N/A,3,2,2,2,3,2,N/A,N/A,3,3,3,3,2,N/A,3,3,2,N/A,N/A,2,3,N/A,N/A,N/A,3,3,1,N/A,N/A,N/A,3,2,2,3,3,3,3,3,1,1,1,1,1,1,3,1,N0823,43.7301212379,-79.4376331135,309808.878,4843130.784
4154513,2018,1956,2024,PRIVATE,08,Eglinton-Lawrence,66 WASDALE CRES,3,13,2024-07-26,66,66,0,38,2,1,N/A,N/A,N/A,1,2,1,3,1,N/A,2,3,3,1,1,1,N/A,2,1,2,N/A,N/A,1,1,N/A,N/A,N/A,1,3,1,N/A,3,N/A,1,3,1,3,2,3,1,3,3,3,3,3,3,2,3,3,N0823,43.7306506832,-79.4380380638,309776.21,4843189.578
4154540,2017,1956,2023,PRIVATE,08,Eglinton-Lawrence,67 WASDALE CRES,3,11,2023-10-17,80,80,0,40,2,3,N/A,N/A,3,2,2,2,2,2,N/A,3,2,3,3,3,3,N/A,1,2,0,N/A,N/A,3,3,N/A,N/A,N/A,2,2,3,2,2,N/A,2,3,3,3,2,3,2,3,3,3,1,1,3,2,3,3,N0823,43.7300610328,-79.4379110526,309786.492,4843124.078
4154540,2017,1956,2025,PRIVATE,08,Eglinton-Lawrence,67 WASDALE CRES,3,11,2025-10-31,91,91,0,37,3,2,N/A,N/A,3,2,2,3,2,2,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,2,3,N/A,N/A,N/A,3,3,2,N/A,3,N/A,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,N0823,43.7300610328,-79.4379110526,309786.492,4843124.078
4155361,2017,1962,2024,PRIVATE,02,Etobicoke Centre,51-67 WATERFORD DR,8,29,2024-07-24,90,90,0,46,3,3,3,3,3,3,3,2,3,3,N/A,3,3,3,3,3,3,N/A,3,3,3,N/A,N/A,2,3,2,3,3,3,3,3,3,3,1,2,3,2,1,3,3,3,3,2,3,3,1,3,1,3,3,W0222,43.681366439,-79.540189362,301489.738,4837666.164
4156373,2017,1963,2023,TCHC,02,Etobicoke Centre,58 WATERTON RD,6,47,2023-06-29,87,87,0,44,2,3,3,N/A,3,2,2,3,2,2,N/A,N/A,3,3,3,2,3,N/A,3,3,N/A,N/A,3,2,3,2,3,3,2,2,3,2,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,1,3,W0224,43.693937882,-79.516889548,303416.737,4839111.034
4156373,2017,1963,2025,TCHC,02,Etobicoke Centre,58 WATERTON RD,6,47,2025-11-02,94,94,0,43,3,3,3,N/A,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,1,3,3,3,3,1,3,3,3,3,3,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,W0224,43.693937882,-79.516889548,303416.737,4839111.034
4153488,2017,1979,2025,PRIVATE,13,Toronto Centre,25 WELLESLEY ST E,9,47,2025-11-14,87,87,0,43,3,3,N/A,N/A,3,3,3,3,2,2,N/A,N/A,3,3,2,3,N/A,3,3,3,3,N/A,N/A,1,3,3,3,3,2,1,3,1,2,2,2,3,2,3,3,1,2,3,2,3,3,1,3,3,3,3,S1326,43.664890999,-79.383181646,314205.404,4835889.677
4153488,2017,1979,2023,PRIVATE,13,Toronto Centre,25 WELLESLEY ST E,9,47,2023-07-06,95,95,0,44,3,3,3,3,3,2,3,2,3,2,N/A,N/A,3,3,3,3,N/A,3,3,3,N/A,N/A,N/A,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,S1326,43.664890999,-79.383181646,314205.404,4835889.677
4153513,2017,1929,2023,PRIVATE,13,Toronto Centre,64 WELLESLEY ST E,5,60,2023-10-30,68,68,0,39,1,2,1,1,N/A,1,N/A,3,3,1,2,N/A,3,2,2,2,1,N/A,2,3,N/A,N/A,N/A,1,3,N/A,3,1,2,2,1,N/A,N/A,N/A,1,2,1,3,2,3,2,3,3,3,3,2,3,1,3,3,S1322,43.665901023,-79.381806918,314316.121,4836002.031
4153513,2017,1929,2025,PRIVATE,13,Toronto Centre,64 WELLESLEY ST E,5,60,2025-11-14,74,75,-1,39,2,2,N/A,N/A,3,1,N/A,3,3,1,1,N/A,3,3,2,2,1,N/A,3,3,3,N/A,N/A,N/A,3,N/A,3,2,2,2,2,N/A,3,N/A,3,2,3,1,3,3,3,3,1,3,3,3,1,1,1,3,S1322,43.665901023,-79.381806918,314316.121,4836002.031
4153496,2017,1926,2023,PRIVATE,13,Toronto Centre,77 WELLESLEY ST E,4,30,2023-07-20,89,89,0,38,3,3,N/A,N/A,N/A,2,N/A,3,3,3,N/A,N/A,3,3,3,3,2,N/A,3,2,N/A,N/A,N/A,N/A,3,N/A,3,3,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,S1326,43.665534142,-79.380527505,314419.363,4835961.416
4153496,2017,1926,2025,PRIVATE,13,Toronto Centre,77 WELLESLEY ST E,4,30,2025-11-14,92,92,0,42,3,3,3,N/A,3,1,N/A,3,3,3,N/A,N/A,3,3,3,3,2,3,3,3,3,N/A,N/A,N/A,3,N/A,3,3,2,3,3,3,3,3,2,3,3,1,3,1,3,3,2,3,3,3,3,3,3,3,S1326,43.665534142,-79.380527505,314419.363,4835961.416
4153510,2017,1963,2025,PRIVATE,13,Toronto Centre,80 WELLESLEY ST E,12,76,2025-11-14,90,90,0,45,3,3,3,2,3,3,3,3,N/A,3,N/A,N/A,3,3,3,3,3,3,3,3,1,N/A,N/A,1,3,3,3,3,1,3,3,3,3,2,1,1,3,3,3,3,3,3,2,3,3,3,3,3,3,3,S1322,43.666135292,-79.380264257,314440.499,4836028.229
4153510,2017,1963,2023,PRIVATE,13,Toronto Centre,80 WELLESLEY ST E,12,76,2023-07-19,94,94,0,44,3,3,3,3,3,2,3,3,N/A,3,N/A,N/A,3,3,3,3,2,3,3,3,N/A,N/A,N/A,2,3,2,3,3,2,3,3,3,3,2,2,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,S1322,43.666135292,-79.380264257,314440.499,4836028.229
4156493,2017,1971,2024,PRIVATE,07,Humber River-Black Creek,355 GRANDRAVINE DR,15,118,2024-09-03,96,96,0,46,3,3,3,N/A,3,3,3,3,3,3,N/A,N/A,3,3,3,3,3,3,3,3,2,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,1,1,1,3,W0732,43.746959357,-79.513143818,303707.642,4845032.763
4156420,2017,1971,2024,PRIVATE,07,Humber River-Black Creek,365 GRANDRAVINE DR,15,118,2024-09-24,88,88,0,45,3,2,3,N/A,2,3,3,2,3,1,N/A,N/A,3,3,2,3,3,N/A,2,2,3,3,N/A,2,3,3,3,2,2,2,3,2,3,3,2,3,3,3,1,3,2,3,3,3,3,3,3,3,3,3,W0732,43.746846876,-79.514027683,303590.293,4844998.72
4154172,2017,1960,2024,PRIVATE,15,Don Valley West,2 GRANDSTAND PL,6,60,2024-08-13,93,93,0,41,3,3,N/A,N/A,3,1,3,3,3,2,N/A,N/A,3,3,3,3,3,N/A,3,3,N/A,N/A,N/A,3,3,2,3,3,3,3,3,3,N/A,3,3,3,3,1,3,3,3,3,3,3,3,3,3,3,3,3,N1533,43.703889613,-79.346231222,317177.385,4840227.066
4154171,2017,1962,2024,PRIVATE,15,Don Valley West,4 GRANDSTAND PL,6,60,2024-07-05,91,91,0,43,3,3,2,N/A,3,2,3,2,2,3,N/A,N/A,3,3,3,2,3,N/A,3,3,N/A,N/A,N/A,3,3,3,3,2,3,3,3,3,3,3,3,2,3,1,2,3,3,3,3,3,3,3,3,3,3,3,N1533,43.70404653,-79.345648732,317224.299,4840244.586
4154170,2017,1958,2024,PRIVATE,15,Don Valley West,6 GRANDSTAND PL,6,60,2024-07-05,98,98,0,42,3,2,2,N/A,3,3,3,2,3,3,N/A,3,3,3,3,3,3,N/A,3,3,3,N/A,N/A,3,3,N/A,3,3,3,3,3,N/A,3,N/A,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N1533,43.703611524,-79.345257516,317255.92,4840196.318
4153407,2017,1993,2025,TCHC,10,Spadina-Fort York,76 GRANGE AVE,3,11,2025-07-28,80,80,0,38,3,2,1,N/A,3,1,N/A,3,1,3,N/A,N/A,3,3,1,3,2,N/A,3,3,N/A,N/A,N/A,2,3,N/A,N/A,N/A,1,1,3,1,3,N/A,1,1,3,3,3,1,1,3,3,3,3,3,3,3,3,3,S1024,43.652192629,-79.396788053,313100.214,4834501.899
4153407,2017,1993,2023,TCHC,10,Spadina-Fort York,76 GRANGE AVE,3,11,2023-08-30,88,88,0,37,3,2,2,N/A,3,2,N/A,3,2,2,N/A,2,3,3,2,3,N/A,N/A,3,2,N/A,N/A,N/A,2,3,N/A,N/A,N/A,2,2,3,N/A,3,N/A,2,3,3,3,3,1,3,3,3,3,3,1,3,3,3,3,S1024,43.652192629,-79.396788053,313100.214,4834501.899
4153409,2017,1970,2025,PRIVATE,10,Spadina-Fort York,164 GRANGE AVE,3,24,2025-07-29,71,71,0,35,3,1,N/A,N/A,3,1,1,3,3,1,N/A,N/A,3,3,2,2,N/A,N/A,2,3,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,1,1,1,N/A,3,N/A,1,1,2,3,1,1,2,3,1,3,3,3,3,1,1,3,S1023,43.651369768,-79.401162282,312757.065,4834385.593
4153409,2017,1970,2023,PRIVATE,10,Spadina-Fort York,164 GRANGE AVE,3,24,2023-08-31,75,75,0,36,3,2,2,N/A,3,1,2,2,3,2,N/A,N/A,3,3,2,2,2,N/A,3,2,N/A,N/A,N/A,N/A,3,N/A,N/A,N/A,2,2,2,N/A,N/A,N/A,2,2,2,3,2,1,2,3,2,3,3,3,1,1,1,3,S1023,43.651369768,-79.401162282,312757.065,4834385.593
4155195,2017,1958,2024,PRIVATE,05,York South-Weston,15 GRAY AVE,3,17,2024-07-10,85,85,0,35,3,3,3,N/A,N/A,1,N/A,3,3,3,N/A,N/A,3,3,2,3,3,N/A,1,3,N/A,N/A,N/A,1,3,N/A,N/A,N/A,2,3,3,N/A,N/A,N/A,1,3,3,3,3,3,3,3,1,2,3,3,3,1,3,3,W0535,43.6812020963,-79.4931053414,305340.27,4837694.285
4156722,2017,1968,2023,PRIVATE,16,Don Valley East,20 GRAYDON HALL DR,20,305,2023-08-09,81,81,0,46,3,3,2,2,2,2,3,3,3,2,3,N/A,3,3,3,3,3,N/A,N/A,2,2,N/A,3,1,1,2,3,2,1,2,2,2,3,2,1,2,3,3,2,2,2,2,3,3,3,3,3,2,1,3,N1621,43.763477245,-79.345900416,317191.811,4846847.017
4156722,2017,1968,2025,PRIVATE,16,Don Valley East,20 GRAYDON HALL DR,20,305,2025-07-21,82,82,0,46,2,2,3,3,3,3,3,2,3,3,2,N/A,3,1,2,3,3,N/A,N/A,3,1,N/A,3,2,3,3,3,2,1,1,3,2,3,2,1,3,3,3,3,3,2,3,1,3,3,3,3,1,1,3,N1621,43.763477245,-79.345900416,317191.811,4846847.017
4154802,2017,1970,2025,PRIVATE,16,Don Valley East,50 GRAYDON HALL DR,20,304,2025-08-27,93,93,0,42,3,3,N/A,N/A,3,3,3,3,3,2,N/A,N/A,3,1,3,3,3,N/A,N/A,2,3,N/A,N/A,2,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N1621,43.764613327,-79.345774526,317201.725,4846973.244
4154802,2017,1970,2023,PRIVATE,16,Don Valley East,50 GRAYDON HALL DR,20,304,2023-08-27,98,98,0,43,3,2,N/A,N/A,3,3,3,3,2,3,N/A,N/A,3,3,3,3,3,3,N/A,3,3,N/A,N/A,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,N1621,43.764613327,-79.345774526,317201.725,4846973.244
4154805,2017,1970,2023,PRIVATE,16,Don Valley East,100 GRAYDON HALL DR,24,286,2023-08-09,89,89,0,44,3,3,3,3,3,3,3,3,2,3,N/A,N/A,3,3,3,3,2,N/A,N/A,2,2,N/A,N/A,2,3,2,3,2,2,3,3,2,3,2,3,3,3,3,2,3,3,3,3,3,3,2,1,1,1,3,N1621,43.7654302303,-79.3443358391,317317.648,4847063.257
4154805,2017,1970,2025,PRIVATE,16,Don Valley East,100 GRAYDON HALL DR,24,286,2025-08-27,96,96,0,43,3,3,3,N/A,3,3,3,3,3,3,N/A,N/A,3,3,3,2,3,N/A,N/A,3,3,N/A,N/A,3,3,3,3,3,3,2,3,2,3,3,3,2,3,3,2,3,3,3,3,3,3,3,3,3,3,3,N1621,43.7654302303,-79.3443358391,317317.648,4847063.257
